Product name;Category;Price;Items in box;Features;Quantity;Taxes;Date added;Status;Language;Product code;Weight;Min quantity;List price;Shipping freight;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Feature comparison;Zero price action;Thumbnail;Detailed image;Description;Meta keywords;Meta description;Search words;Page title;Options;Secondary categories;SEO name;Short description;Localizations;Max quantity;Quantity step;List qty count;Out of stock actions;Product URL;Image URL;Detailed image URL;Box size;Store
"Перчатки латексные стерильные хирургические анатомической формы Неопудренные, текстурированные Benovy, размеры 6,5;7;7,5;8;8,5. Одинарная толщина: 0,26мм";"Медицинские расходные материалы///Перчатки///Перчатки хирургические нестерильные и стерильные";"13.51";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba114";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"perchatki-lateksnye-sterilnye-hirurgicheskie-anatomicheskoy-formy-neopudrennye-teksturirovannye-benovy-razmery-6-577-588-5.-odinarnaya-tolschina-0-26mm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/perchatki/perchatki-hirurgicheskie-nesterilnye-i-sterilnye/perchatki-lateksnye-sterilnye-hirurgicheskie-anatomicheskoy-formy-neopudrennye-teksturirovannye-benovy-razmery-6-577-588-5.-odinarnaya-tolschina-0-26mm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Перчатки хир.Стерильные Неопудренные текстур.с удлиненной крагой (акушерские) длина 400мм р. 6,7,8";"Медицинские расходные материалы///Перчатки///Перчатки хирургические нестерильные и стерильные";"34.50";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba115";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"perchatki-hir.sterilnye-neopudrennye-tekstur.s-udlinennoy-kragoy-akusherskie-dlina-400mm-r.-6-7-8";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/perchatki/perchatki-hirurgicheskie-nesterilnye-i-sterilnye/perchatki-hir.sterilnye-neopudrennye-tekstur.s-udlinennoy-kragoy-akusherskie-dlina-400mm-r.-6-7-8.html";"";"";"length:0;width:0;height:0";"Simtech"
"Перчатки хир.Нестерильные Неопудренные текстур.с удлиненной крагой (акушерские) длина 400мм р. S,M,L";"Медицинские расходные материалы///Перчатки///Перчатки хирургические нестерильные и стерильные";"27.60";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba116";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"perchatki-hir.nesterilnye-neopudrennye-tekstur.s-udlinennoy-kragoy-akusherskie-dlina-400mm-r.-s-m-l";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/perchatki/perchatki-hirurgicheskie-nesterilnye-i-sterilnye/perchatki-hir.nesterilnye-neopudrennye-tekstur.s-udlinennoy-kragoy-akusherskie-dlina-400mm-r.-s-m-l.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт  гладкие пл-ть 20мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba117";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-gladkie-pl-t-20mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-gladkie-pl-t-20mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт гладкие пл-ть 30 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba118";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-gladkie-pl-t-30-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-gladkie-pl-t-30-mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт  гладкие пл-ть 36/50 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba119";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-gladkie-pl-t-36-50-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-gladkie-pl-t-36-50-mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы  п/эт  гладкие пл-ть 45/100 мкм ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba120";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-gladkie-pl-t-45-100-mkm";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-gladkie-pl-t-45-100-mkm.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы п/эт 2шт в индивидуальной упаковке ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.36";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba121";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-p-et-2sht-v-individualnoy-upakovke";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-p-et-2sht-v-individualnoy-upakovke.html";"";"";"length:0;width:0;height:0";"Simtech"
"Бахилы в капсулах";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.73";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba122";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"bahily-v-kapsulah";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/bahily-v-kapsulah.html";"";"";"length:0;width:0;height:0";"Simtech"
"Нарукавники ПВД 40смх20см, (цвет: белый) 2,5 гр  (цена за пару)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.96";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba123";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"narukavniki-pvd-40smh20sm-cvet-belyy-2-5-gr-cena-za-paru";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/narukavniki-pvd-40smh20sm-cvet-belyy-2-5-gr-cena-za-paru.html";"";"";"length:0;width:0;height:0";"Simtech"
"Фартук  полиэтиленовый ПНД 81х 125 см. (цвет-белый)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba124";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"fartuk-polietilenovyy-pnd-81h-125-sm.-cvet-belyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/fartuk-polietilenovyy-pnd-81h-125-sm.-cvet-belyy.html";"";"";"length:0;width:0;height:0";"Simtech"
"Наматрасник (чехол на матрас) полиэтиленовый  р. 210х90х20см.";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"21.85";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba125";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"namatrasnik-chehol-na-matras-polietilenovyy-r.-210h90h20sm.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/namatrasnik-chehol-na-matras-polietilenovyy-r.-210h90h20sm..html";"";"";"length:0;width:0;height:0";"Simtech"
"Маски 3-х слойные на резинках (цвет: голубой,зеленый) 50 шт/уп";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.09";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba126";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"maski-3-h-sloynye-na-rezinkah-cvet-goluboy-zelenyy-50-sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/maski-3-h-sloynye-na-rezinkah-cvet-goluboy-zelenyy-50-sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Маска медиц.  3-х слойная, голубая на резинках в инд.упак. по 3 штуки";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"4.35";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba127";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"maska-medic.-3-h-sloynaya-golubaya-na-rezinkah-v-ind.upak.-po-3-shtuki";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/maska-medic.-3-h-sloynaya-golubaya-na-rezinkah-v-ind.upak.-po-3-shtuki.html";"";"";"length:0;width:0;height:0";"Simtech"
"Шапочка - ""Берет""/""Шарлотта"" (цвет: голубой,зеленый, белый)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.86";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba128";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"shapochka-beret-sharlotta-cvet-goluboy-zelenyy-belyy";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/shapochka-beret-sharlotta-cvet-goluboy-zelenyy-belyy.html";"";"";"length:0;width:0;height:0";"Simtech"
"Колпак для врача без манжеты высота 18, окружность  64(спанбонд)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"0.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba129";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"kolpak-dlya-vracha-bez-manzhety-vysota-18-okruzhnost-64-spanbond";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/kolpak-dlya-vracha-bez-manzhety-vysota-18-okruzhnost-64-spanbond.html";"";"";"length:0;width:0;height:0";"Simtech"
"Халат для посетителя  пл. 40  р-р 52-54, 140 см  шир.х  120 см дина (спанбонд)";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"36.92";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba130";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"halat-dlya-posetitelya-pl.-40-r-r-52-54-140-sm-shir.h-120-sm-dina-spanbond";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/halat-dlya-posetitelya-pl.-40-r-r-52-54-140-sm-shir.h-120-sm-dina-spanbond.html";"";"";"length:0;width:0;height:0";"Simtech"
"Халат хирургический нестерильный   пл. 25  р-р 52-54, 140х140см.";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"36.23";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba131";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"halat-hirurgicheskiy-nesterilnyy-pl.-25-r-r-52-54-140h140sm.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/halat-hirurgicheskiy-nesterilnyy-pl.-25-r-r-52-54-140h140sm..html";"";"";"length:0;width:0;height:0";"Simtech"
"Халат хирургический нестерильный   пл. 25  р-р 52-54, 140х140см.";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"33.35";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba132";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"halat-hirurgicheskiy-nesterilnyy-pl.-25-r-r-52-54-140h140sm.-385";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/halat-hirurgicheskiy-nesterilnyy-pl.-25-r-r-52-54-140h140sm.-385.html";"";"";"length:0;width:0;height:0";"Simtech"
"Маски защитные медицинские трехслойные с фиксатором для носа,на резинках.Цвет голубой, 50 шт/уп";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"2.07";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba133";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"maski-zaschitnye-medicinskie-trehsloynye-s-fiksatorom-dlya-nosa-na-rezinkah.cvet-goluboy-50-sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/maski-zaschitnye-medicinskie-trehsloynye-s-fiksatorom-dlya-nosa-na-rezinkah.cvet-goluboy-50-sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Маски защитные на резинках с рисунком ""Зуб"".   Цвет рисунка: синий, 50 шт/уп";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"2.35";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba134";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"maski-zaschitnye-na-rezinkah-s-risunkom-zub.-cvet-risunka-siniy-50-sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/maski-zaschitnye-na-rezinkah-s-risunkom-zub.-cvet-risunka-siniy-50-sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Маски защитные на резинках с рисунком ""Мальчик и Девочка"".  Цвет рисунка: зеленый, розовый, 50 шт/уп.";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"2.35";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba135";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"maski-zaschitnye-na-rezinkah-s-risunkom-malchik-i-devochka.-cvet-risunka-zelenyy-rozovyy-50-sht-up.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/maski-zaschitnye-na-rezinkah-s-risunkom-malchik-i-devochka.-cvet-risunka-zelenyy-rozovyy-50-sht-up..html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня однораз. н/ст 70х80см голубая пл. 25 ""Гекса""";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"3.39";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba136";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-odnoraz.-n-st-70h80sm-golubaya-pl.-25-geksa";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-odnoraz.-n-st-70h80sm-golubaya-pl.-25-geksa.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня однораз. н/ст 140х70см  пл. 25 ""Гекса""";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"6.10";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba137";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-odnoraz.-n-st-140h70sm-pl.-25-geksa";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-odnoraz.-n-st-140h70sm-pl.-25-geksa.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня однораз. н/ст 200х140см голуб. пл. 25 ""Гекса""";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"15.41";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba138";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-odnoraz.-n-st-200h140sm-golub.-pl.-25-geksa";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-odnoraz.-n-st-200h140sm-golub.-pl.-25-geksa.html";"";"";"length:0;width:0;height:0";"Simtech"
"Рулон гигиен. Голубой пл.25 (шир. 70см) 200м";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"736.00";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba139";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"rulon-gigien.-goluboy-pl.25-shir.-70sm-200m";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/rulon-gigien.-goluboy-pl.25-shir.-70sm-200m.html";"";"";"length:0;width:0;height:0";"Simtech"
"Пеленка 0.8х0.7м ламинированная , пл. 40, 10 шт/уп, н/ст";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"6.21";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba140";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"pelenka-0.8h0.7m-laminirovannaya-pl.-40-10-sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/pelenka-0.8h0.7m-laminirovannaya-pl.-40-10-sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 1.4х0.7м, пл. 25, 20 шт/уп, н/ст";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"5.74";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba141";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-1.4h0.7m-pl.-25-20-sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-1.4h0.7m-pl.-25-20-sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 1.4х0.7м, пл. 42, 10 шт/уп, н/ст.";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"9.25";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba142";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-1.4h0.7m-pl.-42-10-sht-up-n-st.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-1.4h0.7m-pl.-42-10-sht-up-n-st..html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 1,4х0.7м ламинированная, пл. 40, 5 шт/уп, н/ст";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"10.90";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba143";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-1-4h0.7m-laminirovannaya-pl.-40-5-sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-1-4h0.7m-laminirovannaya-pl.-40-5-sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 2.0х0.7м, пл. 25, 10 шт/уп, н/ст.";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"7.48";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba144";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-2.0h0.7m-pl.-25-10-sht-up-n-st.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-2.0h0.7m-pl.-25-10-sht-up-n-st..html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 2.0х0.7м, пл. 42, 5 шт/уп, н/ст.";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"13.94";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba145";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-2.0h0.7m-pl.-42-5-sht-up-n-st.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-2.0h0.7m-pl.-42-5-sht-up-n-st..html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 2.0х0.7м ламинированная,  пл.40, 100 шт/уп, н/ст";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"15.87";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba146";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-2.0h0.7m-laminirovannaya-pl.40-100-sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-2.0h0.7m-laminirovannaya-pl.40-100-sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 2.0х1.4м, пл. 25, 5шт/уп, н/ст ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"14.84";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba147";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-2.0h1.4m-pl.-25-5sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-2.0h1.4m-pl.-25-5sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня 2.0х1.4м ламинированная, пл.40, 50шт/уп, н/ст. ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"32.84";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba148";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-2.0h1.4m-laminirovannaya-pl.40-50sht-up-n-st.";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-2.0h1.4m-laminirovannaya-pl.40-50sht-up-n-st..html";"";"";"length:0;width:0;height:0";"Simtech"
"Салфетка 0.4х0.4м, пл.25, 50шт/уп, н/ст ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"1.38";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba149";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"salfetka-0.4h0.4m-pl.25-50sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/salfetka-0.4h0.4m-pl.25-50sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Салфетка 0.4х0.4м, пл.42, 30шт/уп, н/ст ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"2.21";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba150";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"salfetka-0.4h0.4m-pl.42-30sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/salfetka-0.4h0.4m-pl.42-30sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Салфетка 0.4х0.4м ламинированная, пл. 40, 30 шт/уп, н/ст";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"2.48";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba151";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"salfetka-0.4h0.4m-laminirovannaya-pl.-40-30-sht-up-n-st";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/salfetka-0.4h0.4m-laminirovannaya-pl.-40-30-sht-up-n-st.html";"";"";"length:0;width:0;height:0";"Simtech"
"Салфетки 2-х слойные. Цвет голубой, розовый, зеленый, абрикосовый, 500 шт/уп";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"510.60";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba152";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"salfetki-2-h-sloynye.-cvet-goluboy-rozovyy-zelenyy-abrikosovyy-500-sht-up";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/salfetki-2-h-sloynye.-cvet-goluboy-rozovyy-zelenyy-abrikosovyy-500-sht-up.html";"";"";"length:0;width:0;height:0";"Simtech"
"Простыня одноразовая стерильная  пл. 25, 1.4 х0.7м  ";"Медицинские расходные материалы///Простыни, пеленки, одноразовая одежда";"15.81";"min:0;max:0";"";"1";"";"07 Apr 2014 00:00:00";"A";"ru";"proba153";"0.00";"0";"0.00";"0.00";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"prostynya-odnorazovaya-sterilnaya-pl.-25-1.4-h0.7m";"";"";"0";"0";"0";"";"http://medinweb.ru/medicinskie-rashodnye-materialy/prostyni-pelenki-odnorazovaya-odezhda/prostynya-odnorazovaya-sterilnaya-pl.-25-1.4-h0.7m.html";"";"";"length:0;width:0;height:0";"Simtech"
