Product code;Language;Price;Lower limit;User group;Percentage discount
"proba351";"ru";"222.50";"1";"Все";"0"
"proba352";"ru";"211.55";"1";"Все";"0"
"proba353";"ru";"170.00";"1";"Все";"0"
"proba354";"ru";"424.05";"1";"Все";"0"
"proba355";"ru";"695.75";"1";"Все";"0"
"proba356";"ru";"695.75";"1";"Все";"0"
"proba357";"ru";"695.75";"1";"Все";"0"
"proba358";"ru";"406.80";"1";"Все";"0"
"proba359";"ru";"223.65";"1";"Все";"0"
"proba360";"ru";"357.42";"1";"Все";"0"
"proba361";"ru";"223.65";"1";"Все";"0"
"proba362";"ru";"223.65";"1";"Все";"0"
"proba363";"ru";"357.45";"1";"Все";"0"
"proba364";"ru";"322.00";"1";"Все";"0"
"proba365";"ru";"577.85";"1";"Все";"0"
"proba366";"ru";"322.00";"1";"Все";"0"
"proba367";"ru";"577.85";"1";"Все";"0"
"proba368";"ru";"300.45";"1";"Все";"0"
"proba369";"ru";"514.65";"1";"Все";"0"
"proba370";"ru";"300.45";"1";"Все";"0"
"proba371";"ru";"514.65";"1";"Все";"0"
"proba372";"ru";"428.35";"1";"Все";"0"
"proba373";"ru";"770.50";"1";"Все";"0"
"proba374";"ru";"375.20";"1";"Все";"0"
"proba375";"ru";"674.20";"1";"Все";"0"
"proba376";"ru";"375.20";"1";"Все";"0"
"proba377";"ru";"674.20";"1";"Все";"0"
"proba378";"ru";"197.65";"1";"Все";"0"
"proba379";"ru";"260.50";"1";"Все";"0"
"proba380";"ru";"271.80";"1";"Все";"0"
"proba381";"ru";"280.00";"1";"Все";"0"
"proba382";"ru";"311.40";"1";"Все";"0"
"proba383";"ru";"339.80";"1";"Все";"0"
"proba384";"ru";"373.70";"1";"Все";"0"
"proba385";"ru";"415.25";"1";"Все";"0"
"proba386";"ru";"495.35";"1";"Все";"0"
"proba387";"ru";"505.00";"1";"Все";"0"
"proba388";"ru";"577.55";"1";"Все";"0"
"proba389";"ru";"735.60";"1";"Все";"0"
"proba390";"ru";"796.00";"1";"Все";"0"
"proba391";"ru";"181.20";"1";"Все";"0"
"proba392";"ru";"219.60";"1";"Все";"0"
"proba393";"ru";"249.15";"1";"Все";"0"
"proba394";"ru";"242.20";"1";"Все";"0"
"proba395";"ru";"263.60";"1";"Все";"0"
"proba396";"ru";"283.15";"1";"Все";"0"
"proba397";"ru";"296.50";"1";"Все";"0"
"proba398";"ru";"329.40";"1";"Все";"0"
"proba399";"ru";"417.25";"1";"Все";"0"
"proba400";"ru";"464.30";"1";"Все";"0"
"proba401";"ru";"475.65";"1";"Все";"0"
"proba402";"ru";"537.95";"1";"Все";"0"
"proba403";"ru";"631.40";"1";"Все";"0"
"proba404";"ru";"650.20";"1";"Все";"0"
"proba294";"ru";"588.00";"99";"Все";"0"
"proba295";"ru";"308.20";"99";"Все";"0"
"proba296";"ru";"521.70";"99";"Все";"0"
"proba297";"ru";"425.40";"99";"Все";"0"
"proba298";"ru";"408.10";"99";"Все";"0"
"proba299";"ru";"752.50";"99";"Все";"0"
"proba300";"ru";"843.50";"99";"Все";"0"
"proba301";"ru";"853.50";"99";"Все";"0"
"proba302";"ru";"2597.30";"99";"Все";"0"
"proba303";"ru";"3607.40";"99";"Все";"0"
"proba304";"ru";"885.00";"99";"Все";"0"
"proba305";"ru";"9709.85";"99";"Все";"0"
"proba306";"ru";"98.97";"99";"Все";"0"
"proba307";"ru";"81.70";"99";"Все";"0"
"proba308";"ru";"81.70";"99";"Все";"0"
"proba309";"ru";"111.45";"99";"Все";"0"
"proba310";"ru";"164.60";"99";"Все";"0"
"proba311";"ru";"239.70";"99";"Все";"0"
"proba312";"ru";"78.60";"99";"Все";"0"
"proba313";"ru";"70.00";"99";"Все";"0"
"proba314";"ru";"305.40";"99";"Все";"0"
"proba315";"ru";"277.40";"99";"Все";"0"
"proba316";"ru";"87.20";"99";"Все";"0"
"proba317";"ru";"140.10";"99";"Все";"0"
"proba318";"ru";"193.40";"99";"Все";"0"
"proba319";"ru";"96.70";"99";"Все";"0"
"proba320";"ru";"136.00";"99";"Все";"0"
"proba321";"ru";"408.20";"99";"Все";"0"
"proba322";"ru";"432.20";"99";"Все";"0"
"proba323";"ru";"72.40";"99";"Все";"0"
"proba324";"ru";"77.50";"99";"Все";"0"
"proba325";"ru";"192.80";"99";"Все";"0"
"proba326";"ru";"312.50";"99";"Все";"0"
"proba327";"ru";"80.00";"99";"Все";"0"
"proba328";"ru";"128.40";"99";"Все";"0"
"proba329";"ru";"42.50";"99";"Все";"0"
"proba330";"ru";"42.45";"99";"Все";"0"
"proba331";"ru";"32.80";"99";"Все";"0"
"proba332";"ru";"91.50";"99";"Все";"0"
"proba333";"ru";"19.65";"99";"Все";"0"
"proba334";"ru";"18.50";"99";"Все";"0"
"proba335";"ru";"62.90";"99";"Все";"0"
"proba336";"ru";"28.95";"99";"Все";"0"
"proba337";"ru";"18.50";"99";"Все";"0"
"proba338";"ru";"24.50";"99";"Все";"0"
"proba339";"ru";"6912.00";"99";"Все";"0"
"proba340";"ru";"21073.92";"99";"Все";"0"
"proba341";"ru";"7948.80";"99";"Все";"0"
"proba342";"ru";"7786.80";"99";"Все";"0"
"proba343";"ru";"13080.00";"99";"Все";"0"
"proba344";"ru";"1575.00";"99";"Все";"0"
"proba345";"ru";"1575.00";"99";"Все";"0"
"proba346";"ru";"1270.50";"99";"Все";"0"
"proba347";"ru";"1270.50";"99";"Все";"0"
"proba348";"ru";"148.00";"99";"Все";"0"
"proba349";"ru";"148.00";"99";"Все";"0"
"proba350";"ru";"197.30";"99";"Все";"0"
"proba351";"ru";"193.46";"99";"Все";"0"
"proba352";"ru";"183.95";"99";"Все";"0"
"proba353";"ru";"147.80";"99";"Все";"0"
"proba354";"ru";"368.75";"99";"Все";"0"
"proba355";"ru";"605.00";"99";"Все";"0"
"proba356";"ru";"605.00";"99";"Все";"0"
"proba357";"ru";"605.00";"99";"Все";"0"
"proba358";"ru";"353.75";"99";"Все";"0"
"proba359";"ru";"194.50";"99";"Все";"0"
"proba360";"ru";"310.80";"99";"Все";"0"
"proba361";"ru";"194.50";"99";"Все";"0"
"proba362";"ru";"194.50";"99";"Все";"0"
"proba363";"ru";"310.80";"99";"Все";"0"
"proba364";"ru";"280.00";"99";"Все";"0"
"proba365";"ru";"502.50";"99";"Все";"0"
"proba366";"ru";"280.00";"99";"Все";"0"
"proba367";"ru";"502.50";"99";"Все";"0"
"proba368";"ru";"261.25";"99";"Все";"0"
"proba369";"ru";"447.50";"99";"Все";"0"
"proba370";"ru";"261.25";"99";"Все";"0"
"proba371";"ru";"447.50";"99";"Все";"0"
"proba372";"ru";"372.50";"99";"Все";"0"
"proba373";"ru";"670.00";"99";"Все";"0"
"proba374";"ru";"326.25";"99";"Все";"0"
"proba375";"ru";"586.25";"99";"Все";"0"
"proba376";"ru";"326.25";"99";"Все";"0"
"proba377";"ru";"586.25";"99";"Все";"0"
"proba378";"ru";"171.85";"99";"Все";"0"
"proba379";"ru";"226.50";"99";"Все";"0"
"proba380";"ru";"236.35";"99";"Все";"0"
"proba381";"ru";"243.45";"99";"Все";"0"
"proba382";"ru";"270.80";"99";"Все";"0"
"proba383";"ru";"295.45";"99";"Все";"0"
"proba384";"ru";"324.97";"99";"Все";"0"
"proba385";"ru";"361.08";"99";"Все";"0"
"proba386";"ru";"430.75";"99";"Все";"0"
"proba387";"ru";"439.15";"99";"Все";"0"
"proba388";"ru";"502.20";"99";"Все";"0"
"proba389";"ru";"639.66";"99";"Все";"0"
"proba390";"ru";"692.17";"99";"Все";"0"
"proba391";"ru";"157.56";"99";"Все";"0"
"proba392";"ru";"190.95";"99";"Все";"0"
"proba393";"ru";"216.65";"99";"Все";"0"
"proba394";"ru";"210.58";"99";"Все";"0"
"proba395";"ru";"229.20";"99";"Все";"0"
"proba396";"ru";"246.20";"99";"Все";"0"
"proba397";"ru";"257.80";"99";"Все";"0"
"proba398";"ru";"286.40";"99";"Все";"0"
"proba399";"ru";"362.80";"99";"Все";"0"
"proba400";"ru";"403.75";"99";"Все";"0"
"proba401";"ru";"413.60";"99";"Все";"0"
"proba402";"ru";"467.80";"99";"Все";"0"
"proba403";"ru";"549.00";"99";"Все";"0"
"proba404";"ru";"635.20";"99";"Все";"0"
"proba405";"ru";"1682.08";"1";"Все";"0"
"proba406";"ru";"1584.61";"1";"Все";"0"
"proba407";"ru";"4132.98";"1";"Все";"0"
"proba408";"ru";"1625.98";"1";"Все";"0"
"proba409";"ru";"1663.37";"1";"Все";"0"
"proba410";"ru";"1625.98";"1";"Все";"0"
"proba411";"ru";"1557.82";"1";"Все";"0"
"proba412";"ru";"2862.26";"1";"Все";"0"
"proba413";"ru";"2591.96";"1";"Все";"0"
"proba414";"ru";"2143.30";"1";"Все";"0"
"proba415";"ru";"2185.73";"1";"Все";"0"
"proba416";"ru";"2062.32";"1";"Все";"0"
"proba417";"ru";"2643.80";"1";"Все";"0"
"proba418";"ru";"2926.90";"1";"Все";"0"
"proba419";"ru";"3083.48";"1";"Все";"0"
"proba420";"ru";"4804.64";"1";"Все";"0"
"proba421";"ru";"2749.82";"1";"Все";"0"
"proba422";"ru";"2083.63";"1";"Все";"0"
"proba423";"ru";"4005.32";"1";"Все";"0"
"proba424";"ru";"3108.22";"1";"Все";"0"
"proba425";"ru";"4824.35";"1";"Все";"0"
"proba426";"ru";"6069.02";"1";"Все";"0"
"proba405";"ru";"1513.87";"99";"Все";"0"
"proba406";"ru";"1426.15";"99";"Все";"0"
"proba407";"ru";"3719.68";"99";"Все";"0"
"proba408";"ru";"1463.38";"99";"Все";"0"
"proba409";"ru";"1497.03";"99";"Все";"0"
"proba410";"ru";"1463.38";"99";"Все";"0"
"proba411";"ru";"1402.03";"99";"Все";"0"
"proba412";"ru";"2576.04";"99";"Все";"0"
"proba413";"ru";"2332.77";"99";"Все";"0"
"proba414";"ru";"1928.97";"99";"Все";"0"
"proba415";"ru";"1967.16";"99";"Все";"0"
"proba416";"ru";"1856.09";"99";"Все";"0"
"proba417";"ru";"2379.42";"99";"Все";"0"
"proba418";"ru";"2634.21";"99";"Все";"0"
"proba419";"ru";"2775.14";"99";"Все";"0"
"proba420";"ru";"4324.18";"99";"Все";"0"
"proba421";"ru";"2474.84";"99";"Все";"0"
"proba422";"ru";"1875.27";"99";"Все";"0"
"proba423";"ru";"3604.79";"99";"Все";"0"
"proba424";"ru";"2797.39";"99";"Все";"0"
"proba425";"ru";"4341.91";"99";"Все";"0"
"proba426";"ru";"5462.12";"99";"Все";"0"
"2320014";"ru";"3.17";"99";"Все";"0"
"2320024";"ru";"5.25";"99";"Все";"0"
"2320034";"ru";"8.32";"99";"Все";"0"
"2320044";"ru";"17.72";"99";"Все";"0"
"2320064";"ru";"5.25";"99";"Все";"0"
"2320074";"ru";"7.33";"99";"Все";"0"
"2320084";"ru";"13.56";"99";"Все";"0"
"2320094";"ru";"28.12";"99";"Все";"0"
"2320114";"ru";"8.32";"99";"Все";"0"
"2320124";"ru";"11.48";"99";"Все";"0"
"2320134";"ru";"20.79";"99";"Все";"0"
"2320144";"ru";"42.67";"99";"Все";"0"
"2320164";"ru";"13.56";"99";"Все";"0"
"2320174";"ru";"19.80";"99";"Все";"0"
"2320184";"ru";"36.43";"99";"Все";"0"
"2320194";"ru";"71.78";"99";"Все";"0"
"4017355";"ru";"219.78";"99";"Все";"0"
"4078213";"ru";"52.67";"99";"Все";"0"
"4078233";"ru";"104.94";"99";"Все";"0"
"4078253";"ru";"172.26";"99";"Все";"0"
"4078353";"ru";"230.67";"99";"Все";"0"
"4188002";"ru";"52.67";"99";"Все";"0"
"4188022";"ru";"105.93";"99";"Все";"0"
"4188042";"ru";"172.26";"99";"Все";"0"
"4168002";"ru";"44.75";"99";"Все";"0"
"4168022";"ru";"87.12";"99";"Все";"0"
"4168042";"ru";"134.64";"99";"Все";"0"
"4188051";"ru";"314.82";"99";"Все";"0"
"9010060";"ru";"87.81";"99";"Все";"0"
"9010070";"ru";"54.05";"99";"Все";"0"
"9010001";"ru";"231.26";"99";"Все";"0"
"9010010";"ru";"329.18";"99";"Все";"0"
"9010021";"ru";"483.71";"99";"Все";"0"
"9010031";"ru";"436.19";"99";"Все";"0"
"9010041";"ru";"562.42";"99";"Все";"0"
"9010051";"ru";"951.19";"99";"Все";"0"
"9010101";"ru";"208.99";"99";"Все";"0"
"9010110";"ru";"300.47";"99";"Все";"0"
"9010121";"ru";"439.76";"99";"Все";"0"
"9010131";"ru";"391.94";"99";"Все";"0"
"9010141";"ru";"497.97";"99";"Все";"0"
"9010151";"ru";"838.93";"99";"Все";"0"
"9008911";"ru";"58.61";"99";"Все";"0"
"9008935";"ru";"121.18";"99";"Все";"0"
"9008991";"ru";"158.60";"99";"Все";"0"
"9008951";"ru";"269.68";"99";"Все";"0"
"9010080";"ru";"214.04";"99";"Все";"0"
"9010090";"ru";"180.77";"99";"Все";"0"
"9010190";"ru";"262.55";"99";"Все";"0"
"9010200";"ru";"240.37";"99";"Все";"0"
"9010210";"ru";"308.09";"99";"Все";"0"
"9010250";"ru";"407.98";"99";"Все";"0"
"9010220";"ru";"519.06";"99";"Все";"0"
"9010230";"ru";"595.88";"99";"Все";"0"
"9010240";"ru";"836.25";"99";"Все";"0"
"9999791";"ru";"57.42";"99";"Все";"0"
"4812741";"ru";"26.73";"99";"Все";"0"
"4812849";"ru";"36.63";"99";"Все";"0"
"4814142";"ru";"112.86";"99";"Все";"0"
"4814099";"ru";"86.33";"99";"Все";"0"
"4814000";"ru";"101.97";"99";"Все";"0"
"4812929";"ru";"1258.29";"99";"Все";"0"
"4812938";"ru";"1610.73";"99";"Все";"0"
"4812947";"ru";"2654.19";"99";"Все";"0"
"4812992";"ru";"2771.01";"99";"Все";"0"
"4001314";"ru";"4433.52";"99";"Все";"0"
"4812953";"ru";"3814.97";"99";"Все";"0"
"4002607";"ru";"2809.82";"99";"Все";"0"
"4561129";"ru";"192.75";"99";"Все";"0"
"4561138";"ru";"287.10";"99";"Все";"0"
"1432530";"ru";"132.86";"99";"Все";"0"
"1432130";"ru";"105.63";"99";"Все";"0"
"9968573";"ru";"1049.26";"99";"Все";"0"
"2320014";"ru";"3.52";"1";"Все";"0"
"2320024";"ru";"5.83";"1";"Все";"0"
"2320034";"ru";"9.24";"1";"Все";"0"
"2320044";"ru";"19.69";"1";"Все";"0"
"2320064";"ru";"5.83";"1";"Все";"0"
"2320074";"ru";"8.14";"1";"Все";"0"
"2320084";"ru";"15.07";"1";"Все";"0"
"2320094";"ru";"31.24";"1";"Все";"0"
"2320114";"ru";"9.24";"1";"Все";"0"
"2320124";"ru";"12.76";"1";"Все";"0"
"2320134";"ru";"23.10";"1";"Все";"0"
"2320144";"ru";"47.41";"1";"Все";"0"
"2320164";"ru";"15.07";"1";"Все";"0"
"2320174";"ru";"22.00";"1";"Все";"0"
"2320184";"ru";"40.48";"1";"Все";"0"
"2320194";"ru";"79.75";"1";"Все";"0"
"4017355";"ru";"244.20";"1";"Все";"0"
"4078213";"ru";"58.52";"1";"Все";"0"
"4078233";"ru";"116.60";"1";"Все";"0"
"4078253";"ru";"191.40";"1";"Все";"0"
"4078353";"ru";"256.30";"1";"Все";"0"
"4188002";"ru";"58.52";"1";"Все";"0"
"4188022";"ru";"117.70";"1";"Все";"0"
"4188042";"ru";"191.40";"1";"Все";"0"
"4168002";"ru";"49.72";"1";"Все";"0"
"4168022";"ru";"96.80";"1";"Все";"0"
"4168042";"ru";"149.60";"1";"Все";"0"
"4188051";"ru";"349.80";"1";"Все";"0"
"9010060";"ru";"97.57";"1";"Все";"0"
"9010070";"ru";"60.06";"1";"Все";"0"
"9010001";"ru";"256.96";"1";"Все";"0"
"9010010";"ru";"365.75";"1";"Все";"0"
"9010021";"ru";"537.46";"1";"Все";"0"
"9010031";"ru";"484.66";"1";"Все";"0"
"9010041";"ru";"624.91";"1";"Все";"0"
"9010051";"ru";"1056.88";"1";"Все";"0"
"9010101";"ru";"232.21";"1";"Все";"0"
"9010110";"ru";"333.85";"1";"Все";"0"
"9010121";"ru";"488.62";"1";"Все";"0"
"9010131";"ru";"435.49";"1";"Все";"0"
"9010141";"ru";"553.30";"1";"Все";"0"
"9010151";"ru";"932.14";"1";"Все";"0"
"9008911";"ru";"65.12";"1";"Все";"0"
"9008935";"ru";"134.64";"1";"Все";"0"
"9008991";"ru";"176.22";"1";"Все";"0"
"9008951";"ru";"299.64";"1";"Все";"0"
"9010080";"ru";"237.82";"1";"Все";"0"
"9010090";"ru";"200.86";"1";"Все";"0"
"9010190";"ru";"291.72";"1";"Все";"0"
"9010200";"ru";"267.08";"1";"Все";"0"
"9010210";"ru";"342.32";"1";"Все";"0"
"9010250";"ru";"453.31";"1";"Все";"0"
"9010220";"ru";"576.73";"1";"Все";"0"
"9010230";"ru";"662.09";"1";"Все";"0"
"9010240";"ru";"929.17";"1";"Все";"0"
"9999791";"ru";"63.80";"1";"Все";"0"
"4812741";"ru";"29.70";"1";"Все";"0"
"4812849";"ru";"40.70";"1";"Все";"0"
"4814142";"ru";"125.40";"1";"Все";"0"
"4814099";"ru";"95.92";"1";"Все";"0"
"4814000";"ru";"113.30";"1";"Все";"0"
"4812929";"ru";"1398.10";"1";"Все";"0"
"4812938";"ru";"1789.70";"1";"Все";"0"
"4812947";"ru";"2949.10";"1";"Все";"0"
"4812992";"ru";"3078.90";"1";"Все";"0"
"4001314";"ru";"4926.13";"1";"Все";"0"
"4812953";"ru";"4238.85";"1";"Все";"0"
"4002607";"ru";"3122.02";"1";"Все";"0"
"4561129";"ru";"214.17";"1";"Все";"0"
"4561138";"ru";"319.00";"1";"Все";"0"
"1432530";"ru";"147.62";"1";"Все";"0"
"1432130";"ru";"117.37";"1";"Все";"0"
"9968573";"ru";"1165.84";"1";"Все";"0"
"9425901";"ru";"2334.53";"1";"Все";"0"
"9425911";"ru";"2334.53";"1";"Все";"0"
"9425921";"ru";"2193.46";"1";"Все";"0"
"9425931";"ru";"2334.53";"1";"Все";"0"
"9425941";"ru";"2334.53";"1";"Все";"0"
"9425951";"ru";"2334.53";"1";"Все";"0"
"9425961";"ru";"2180.92";"1";"Все";"0"
"9426453";"ru";"1567.50";"1";"Все";"0"
"9426463";"ru";"1567.50";"1";"Все";"0"
"9426473";"ru";"1567.50";"1";"Все";"0"
"9426483";"ru";"1567.50";"1";"Все";"0"
"9426493";"ru";"1567.50";"1";"Все";"0"
"9426503";"ru";"1567.50";"1";"Все";"0"
"9426513";"ru";"1567.50";"1";"Все";"0"
"9426911";"ru";"2267.65";"1";"Все";"0"
"9426921";"ru";"2267.65";"1";"Все";"0"
"9426931";"ru";"2267.65";"1";"Все";"0"
"9426941";"ru";"2267.65";"1";"Все";"0"
"9426951";"ru";"2267.65";"1";"Все";"0"
"9426961";"ru";"2267.65";"1";"Все";"0"
"9426971";"ru";"2267.65";"1";"Все";"0"
"9427110";"ru";"1541.38";"1";"Все";"0"
"9427120";"ru";"1541.38";"1";"Все";"0"
"9427130";"ru";"1541.38";"1";"Все";"0"
"9427140";"ru";"1541.38";"1";"Все";"0"
"9427150";"ru";"1541.38";"1";"Все";"0"
"9427160";"ru";"1541.38";"1";"Все";"0"
"9427412";"ru";"890.34";"1";"Все";"0"
"9427422";"ru";"926.92";"1";"Все";"0"
"9427432";"ru";"890.34";"1";"Все";"0"
"9427442";"ru";"890.34";"1";"Все";"0"
"9427452";"ru";"890.34";"1";"Все";"0"
"9427462";"ru";"890.34";"1";"Все";"0"
"9427472";"ru";"890.34";"1";"Все";"0"
"9425712";"ru";"3229.05";"1";"Все";"0"
"9425722";"ru";"3229.05";"1";"Все";"0"
"9425732";"ru";"3229.05";"1";"Все";"0"
"9425742";"ru";"3229.05";"1";"Все";"0"
"9425752";"ru";"3229.05";"1";"Все";"0"
"9425762";"ru";"3229.05";"1";"Все";"0"
"9425451";"ru";"2330.35";"1";"Все";"0"
"9425461";"ru";"2330.35";"1";"Все";"0"
"9425471";"ru";"2374.24";"1";"Все";"0"
"9425481";"ru";"2374.24";"1";"Все";"0"
"9425491";"ru";"2374.24";"1";"Все";"0"
"9425501";"ru";"2330.35";"1";"Все";"0"
"9427181";"ru";"3105.74";"1";"Все";"0"
"9427191";"ru";"3107.83";"1";"Все";"0"
"9427201";"ru";"3107.83";"1";"Все";"0"
"9427211";"ru";"3107.83";"1";"Все";"0"
"9427221";"ru";"3107.83";"1";"Все";"0"
"9427231";"ru";"3105.74";"1";"Все";"0"
"9427241";"ru";"3556.14";"1";"Все";"0"
"9428801";"ru";"10813.66";"1";"Все";"0"
"9428811";"ru";"10813.66";"1";"Все";"0"
"9428821";"ru";"10813.66";"1";"Все";"0"
"9428831";"ru";"10813.66";"1";"Все";"0"
"9428841";"ru";"10813.66";"1";"Все";"0"
"9421595";"ru";"425.81";"1";"Все";"0"
"9421605";"ru";"403.17";"1";"Все";"0"
"9421615";"ru";"425.81";"1";"Все";"0"
"9421625";"ru";"425.81";"1";"Все";"0"
"9421635";"ru";"422.58";"1";"Все";"0"
"9421708";"ru";"333.10";"1";"Все";"0"
"9421718";"ru";"333.10";"1";"Все";"0"
"9421728";"ru";"333.10";"1";"Все";"0"
"9995222";"ru";"81.93";"1";"Все";"0"
"9995213";"ru";"81.93";"1";"Все";"0"
"9921310";"ru";"722.26";"1";"Все";"0"
"9921329";"ru";"722.26";"1";"Все";"0"
"9921356";"ru";"722.26";"1";"Все";"0"
"9421892";"ru";"393.47";"1";"Все";"0"
"9421902";"ru";"393.47";"1";"Все";"0"
"9421912";"ru";"393.47";"1";"Все";"0"
"9421922";"ru";"402.09";"1";"Все";"0"
"9421932";"ru";"403.17";"1";"Все";"0"
"9421953";"ru";"362.21";"1";"Все";"0"
"9421963";"ru";"508.82";"1";"Все";"0"
"9421973";"ru";"508.82";"1";"Все";"0"
"9421983";"ru";"508.82";"1";"Все";"0"
"9421993";"ru";"508.82";"1";"Все";"0"
"9422001";"ru";"543.31";"1";"Все";"0"
"9422011";"ru";"543.31";"1";"Все";"0"
"9422021";"ru";"543.31";"1";"Все";"0"
"9422031";"ru";"543.31";"1";"Все";"0"
"9422041";"ru";"543.31";"1";"Все";"0"
"9421641";"ru";"335.26";"1";"Все";"0"
"9421651";"ru";"335.26";"1";"Все";"0"
"9421661";"ru";"335.26";"1";"Все";"0"
"9421671";"ru";"335.26";"1";"Все";"0"
"9421681";"ru";"335.26";"1";"Все";"0"
"9427261";"ru";"375.14";"1";"Все";"0"
"9427281";"ru";"375.14";"1";"Все";"0"
"9427291";"ru";"404.25";"1";"Все";"0"
"9427704";"ru";"950.80";"1";"Все";"0"
"9427714";"ru";"950.80";"1";"Все";"0"
"9427724";"ru";"950.80";"1";"Все";"0"
"9422161";"ru";"455.99";"1";"Все";"0"
"9422171";"ru";"455.99";"1";"Все";"0"
"9422181";"ru";"455.99";"1";"Все";"0"
"9422111";"ru";"1433.85";"1";"Все";"0"
"9422121";"ru";"1433.85";"1";"Все";"0"
"9422131";"ru";"1433.85";"1";"Все";"0"
"9422051";"ru";"911.99";"1";"Все";"0"
"9422061";"ru";"911.99";"1";"Все";"0"
"9422071";"ru";"911.99";"1";"Все";"0"
"9422081";"ru";"911.99";"1";"Все";"0"
"9422091";"ru";"911.99";"1";"Все";"0"
"9921663";"ru";"9092.93";"1";"Все";"0"
"9921722";"ru";"5606.68";"1";"Все";"0"
"9921732";"ru";"5339.33";"1";"Все";"0"
"9921820";"ru";"6658.81";"1";"Все";"0"
"9921831";"ru";"7243.08";"1";"Все";"0"
"9921843";"ru";"7537.38";"1";"Все";"0"
"9921921";"ru";"8378.22";"1";"Все";"0"
"9921931";"ru";"8797.56";"1";"Все";"0"
"9921940";"ru";"9154.38";"1";"Все";"0"
"9921445";"ru";"5151.76";"1";"Все";"0"
"9921455";"ru";"4471.54";"1";"Все";"0"
"9921465";"ru";"4766.92";"1";"Все";"0"
"9921475";"ru";"4950.18";"1";"Все";"0"
"9921555";"ru";"5595.90";"1";"Все";"0"
"9921565";"ru";"6018.47";"1";"Все";"0"
"9921575";"ru";"6299.83";"1";"Все";"0"
"9925164";"ru";"127.40";"1";"Все";"0"
"9925174";"ru";"127.40";"1";"Все";"0"
"9925194";"ru";"127.40";"1";"Все";"0"
"9925204";"ru";"127.40";"1";"Все";"0"
"9925224";"ru";"162.78";"1";"Все";"0"
"6047052";"ru";"2915.99";"1";"Все";"0"
"9921381";"ru";"430.12";"1";"Все";"0"
"9921421";"ru";"502.35";"1";"Все";"0"
"9921431";"ru";"398.86";"1";"Все";"0"
"9925301";"ru";"429.04";"1";"Все";"0"
"9925371";"ru";"307.23";"1";"Все";"0"
"9925281";"ru";"833.29";"1";"Все";"0"
"9925941";"ru";"2920.30";"1";"Все";"0"
"9925311";"ru";"235.00";"1";"Все";"0"
"9925321";"ru";"230.69";"1";"Все";"0"
"9925331";"ru";"328.79";"1";"Все";"0"
"9925242";"ru";"2129.05";"1";"Все";"0"
"9924601";"ru";"1867.10";"1";"Все";"0"
"9924611";"ru";"1933.93";"1";"Все";"0"
"9924621";"ru";"1559.87";"1";"Все";"0"
"9924631";"ru";"1355.05";"1";"Все";"0"
"9924641";"ru";"1452.07";"1";"Все";"0"
"9924651";"ru";"455.99";"1";"Все";"0"
"9924661";"ru";"455.99";"1";"Все";"0"
"9924671";"ru";"1275.27";"1";"Все";"0"
"9924681";"ru";"1040.27";"1";"Все";"0"
"9924691";"ru";"2545.16";"1";"Все";"0"
"9924771";"ru";"2273.50";"1";"Все";"0"
"9924711";"ru";"420.42";"1";"Все";"0"
"2571352";"ru";"7504.32";"1";"Все";"0"
"2571506";"ru";"8792.60";"1";"Все";"0"
"2571592";"ru";"13912.14";"1";"Все";"0"
"2571606";"ru";"8884.70";"1";"Все";"0"
"2571623";"ru";"14718.26";"1";"Все";"0"
"2571653";"ru";"9206.50";"1";"Все";"0"
"2571662";"ru";"7372.13";"1";"Все";"0"
"2571151";"ru";"3181.16";"1";"Все";"0"
"2571202";"ru";"8306.11";"1";"Все";"0"
"2571213";"ru";"8418.80";"1";"Все";"0"
"2571552";"ru";"6159.70";"1";"Все";"0"
"2571562";"ru";"11091.79";"1";"Все";"0"
"2573183";"ru";"10345.26";"1";"Все";"0"
"2571258";"ru";"7064.42";"1";"Все";"0"
"2571263";"ru";"7676.60";"1";"Все";"0"
"2571339";"ru";"12103.78";"1";"Все";"0"
"2571283";"ru";"10563.04";"1";"Все";"0"
"2571809";"ru";"10729.90";"1";"Все";"0"
"2571323";"ru";"8716.76";"1";"Все";"0"
"2571402";"ru";"7673.35";"1";"Все";"0"
"2571413";"ru";"8276.86";"1";"Все";"0"
"2571427";"ru";"8246.52";"1";"Все";"0"
"2571455";"ru";"7343.96";"1";"Все";"0"
"2571464";"ru";"7264.87";"1";"Все";"0"
"2571703";"ru";"11372.42";"1";"Все";"0"
"2571758";"ru";"8254.10";"1";"Все";"0"
"2571936";"ru";"25552.18";"1";"Все";"0"
"2571294";"ru";"10077.63";"1";"Все";"0"
"2572102";"ru";"11905.50";"1";"Все";"0"
"2572338";"ru";"11311.74";"1";"Все";"0"
"9387231";"ru";"3061.97";"1";"Все";"0"
"2776023";"ru";"9100.32";"1";"Все";"0"
"9387062";"ru";"4876.83";"1";"Все";"0"
"9387001";"ru";"7718.85";"1";"Все";"0"
"9387051";"ru";"13522.08";"1";"Все";"0"
"9387111";"ru";"5777.22";"1";"Все";"0"
"9387201";"ru";"6790.29";"1";"Все";"0"
"9387212";"ru";"4812.91";"1";"Все";"0"
"9387251";"ru";"2221.18";"1";"Все";"0"
"9387261";"ru";"5935.41";"1";"Все";"0"
"9387271";"ru";"2300.27";"1";"Все";"0"
"9387281";"ru";"4500.86";"1";"Все";"0"
"9387291";"ru";"6609.35";"1";"Все";"0"
